Timestamp,Battery Voltage Sensor,Battery Current Sensor,Battery Temperature Sensor,Motor RPM Sensor,Motor Temperature Sensor,Brake Pressure Sensor
1701596020.0,46.4,14.818300420749178,44.4,5559.666666666667,61.76190476190476,118.29146718690288
1701596030.0,46.6,7.0,45.2,5497.476190476191,59.333333333333336,107.6
1701596040.0,46.8,7.1,46.5,5783.190476190476,60.666666666666664,109.8
1701596050.0,47.3,7.0,46.6,5995.0952380952385,60.23809523809524,110.9
1701596060.0,47.3,7.0,64.93148815811836,6108.523809523809,58.80952380952381,106.6
1701596070.0,47.2,6.9,46.9,6277.142857142857,59.333333333333336,104.7
1701596080.0,47.5,6.8,46.9,6408.523809523809,56.904761904761905,102.5
1701596090.0,47.3,6.7,46.7,6403.761904761905,58.142857142857146,100.1
1701596100.0,47.2,6.5,47.2,6330.952380952381,58.333333333333336,99.9
1701596110.0,47.1,6.3,48.0,6115.0952380952385,59.142857142857146,99.3
1701596120.0,46.7,6.3,48.0,6235.619047619048,59.61904761904762,106.6
1701596130.0,46.8,6.5,47.8,0.0,61.285714285714285,102.0
1701596140.0,47.3,6.4,48.6,5842.142857142857,60.61904761904762,104.3
1701596150.0,47.0,6.4,48.3,6007.476190476191,59.42857142857143,99.3
1701596160.0,47.4,6.4,48.4,0.0,62.19047619047619,98.57246090217787
1701596170.0,47.5,6.5,47.7,6011.761904761905,60.95238095238095,84.4
1701596180.0,47.7,6.6,47.8,5951.190476190476,60.333333333333336,86.7
1701596190.0,47.9,6.4,47.0,6125.9047619047615,61.61904761904762,86.0
1701596200.0,47.4,6.3,62.93255619145446,6156.619047619048,61.42857142857143,87.1
1701596210.0,48.0,6.3,46.9,6084.571428571428,60.61904761904762,95.1
1701596220.0,42.95179092491919,6.4,60.071025173638446,6107.238095238095,59.333333333333336,86.4
1701596230.0,48.8,6.5,48.1,6079.714285714285,59.76190476190476,94.5
1701596240.0,48.7,6.5,47.4,6126.714285714285,60.23809523809524,96.0
1701596250.0,48.6,15.73286349879019,46.8,5957.666666666667,61.19047619047619,95.2
1701596260.0,38.717298753731754,6.3,46.8,5798.952380952381,59.476190476190474,88.9
1701596270.0,48.4,6.4,47.0,5641.666666666667,59.76190476190476,84.0
1701596280.0,48.5,6.6,46.5,5579.0952380952385,56.61904761904762,80.9
1701596290.0,48.4,6.8,47.3,5459.333333333333,58.904761904761905,77.9
1701596300.0,48.8,6.8,48.1,5600.9047619047615,56.666666666666664,76.5
1701596310.0,48.9,6.7,47.9,5759.952380952381,100.9129175148412,75.2
1701596320.0,48.9,6.7,47.6,5737.857142857143,101.96076724312296,83.4
1701596330.0,48.7,9.12038453031053,47.5,5603.476190476191,57.476190476190474,74.8
1701596340.0,48.5,6.4,62.62826001603435,5660.523809523809,54.333333333333336,75.6
1701596350.0,48.1,14.384709162522743,46.9,5889.380952380952,55.23809523809524,79.8
1701596360.0,48.0,6.3,47.2,0.0,55.666666666666664,79.6
1701596370.0,48.1,6.5,47.1,5976.666666666667,53.42857142857143,80.4
1701596380.0,48.0,6.5,64.76737487834124,5691.714285714285,53.61904761904762,77.0
1701596390.0,47.9,6.4,47.9,5566.142857142857,55.333333333333336,76.5
1701596400.0,47.9,6.4,47.9,5576.9047619047615,53.38095238095238,80.9
1701596410.0,48.3,6.6,48.7,5851.047619047619,55.61904761904762,85.33610639871304
1701596420.0,47.8,6.6,47.6,0.0,55.857142857142854,74.4
1701596430.0,47.4,6.7,60.818379607768975,5894.666666666667,55.857142857142854,73.4
1701596440.0,47.1,6.7,47.0,5742.809523809524,57.23809523809524,72.4
1701596450.0,46.9,6.7,46.8,5844.571428571428,58.61904761904762,70.5
1701596460.0,46.7,6.8,46.6,5971.619047619048,57.23809523809524,73.1
1701596470.0,46.9,6.8,45.4,6106.380952380952,57.142857142857146,84.47260850920279
1701596480.0,47.5,6.7,45.1,6040.428571428572,58.714285714285715,83.1
1701596490.0,47.1,6.7,45.1,5800.571428571428,59.57142857142857,80.8
1701596500.0,47.5,6.7,44.9,0.0,59.42857142857143,81.8
1701596510.0,47.2,6.6,44.7,5913.952380952381,60.095238095238095,75.6
1701596520.0,41.202153127594755,6.8,44.2,5833.619047619048,57.857142857142854,77.8
1701596530.0,54.87779523562172,7.1,60.03982135952873,5740.142857142857,60.095238095238095,69.5
1701596540.0,49.471609921524106,7.1,42.9,5767.714285714285,61.142857142857146,81.0
1701596550.0,46.5,7.0,42.0,5662.952380952381,63.42857142857143,83.0
1701596560.0,46.4,7.1,42.6,5518.428571428572,64.23809523809524,78.3
1701596570.0,41.45276041569782,7.0,42.4,5423.142857142857,63.523809523809526,80.1
1701596580.0,46.1,6.9,41.5,5487.190476190476,63.61904761904762,87.3584569280531
1701596590.0,48.69573617930049,7.1,41.5,5606.666666666667,64.23809523809524,75.02099595332918
1701596600.0,45.8,7.0,63.2238765454356,5596.428571428572,62.666666666666664,77.5
1701596610.0,46.1,7.2,41.3,5474.142857142857,62.904761904761905,68.7
1701596620.0,45.9,16.2146041176743,41.3,5498.0,62.19047619047619,77.4
1701596630.0,46.3,7.1,42.3,5471.619047619048,64.0,76.8
1701596640.0,46.7,7.0,63.27687190724964,5450.333333333333,104.89779869381114,80.0
1701596650.0,47.0,6.9,42.4,5321.285714285715,65.19047619047619,73.9
1701596660.0,47.0,7.0,43.1,5238.857142857143,63.95238095238095,74.1
1701596670.0,47.1,6.9,42.8,4983.523809523809,63.04761904761905,71.6
1701596680.0,46.9,8.55283269175105,44.1,4939.619047619048,63.95238095238095,62.5
1701596690.0,37.80766832518108,7.2,45.1,5125.0952380952385,64.04761904761905,66.7
1701596700.0,46.7,9.149427615676375,45.0,0.0,64.0952380952381,68.9
1701596710.0,46.7,7.1,45.3,4995.666666666667,62.666666666666664,71.0
1701596720.0,47.0,7.1,45.7,5028.142857142857,64.0,72.9
1701596730.0,46.8,7.1,64.56383487668467,5091.142857142857,65.71428571428571,74.3
1701596740.0,46.9,6.9,46.2,5201.952380952381,63.61904761904762,77.3
1701596750.0,47.1,7.1,47.4,5223.714285714285,61.285714285714285,73.3
1701596760.0,46.9,7.3,47.8,5409.285714285715,61.333333333333336,69.2
1701596770.0,47.2,7.4,48.0,5610.476190476191,61.0,74.9
1701596780.0,47.3,7.6,47.4,5845.714285714285,63.333333333333336,70.1
1701596790.0,44.91415501365122,7.5,48.2,5778.380952380952,63.76190476190476,77.0
1701596800.0,47.0,7.5,48.7,5636.809523809524,65.04761904761905,77.8
1701596810.0,47.5,7.7,49.6,0.0,64.28571428571429,77.42405042782138
1701596820.0,38.00799191202109,7.6,49.5,5916.285714285715,63.95238095238095,83.2
1701596830.0,47.4,7.5,48.6,5764.809523809524,64.33333333333333,76.7
1701596840.0,47.5,7.5,48.2,0.0,61.61904761904762,85.3
1701596850.0,47.4,4.037007633511626,47.8,5584.285714285715,60.57142857142857,90.2
1701596860.0,46.9,7.6,47.8,5738.047619047619,61.476190476190474,88.4
1701596870.0,47.4,12.816368383025745,47.0,5689.142857142857,60.38095238095238,91.0
1701596880.0,47.0,7.5,47.9,5802.952380952381,60.23809523809524,89.6
1701596890.0,44.87328336581267,7.2,47.6,0.0,59.23809523809524,97.4
1701596900.0,46.8,7.1,47.5,5582.428571428572,57.476190476190474,93.0
1701596910.0,46.7,7.0,47.5,5538.238095238095,56.76190476190476,92.5
1701596920.0,46.2,7.0,46.9,5807.619047619048,57.333333333333336,86.2
1701596930.0,46.3,7.1,64.10235343390275,5962.0952380952385,56.904761904761905,85.0
1701596940.0,46.6,7.0,45.6,5805.761904761905,55.476190476190474,81.4
1701596950.0,46.7,7.1,46.7,0.0,101.68905770445762,79.5
1701596960.0,46.5,0.7205189519153654,45.6,0.0,58.285714285714285,83.2
1701596970.0,46.8,0.3948706792115768,45.2,6188.571428571428,58.0,87.9
1701596980.0,46.6,7.0,45.0,5915.476190476191,57.57142857142857,82.2
1701596990.0,46.7,6.9,45.1,5744.619047619048,57.714285714285715,84.7
1701597000.0,46.9,7.0,45.1,5469.476190476191,58.857142857142854,85.9
1701597010.0,47.4,7.0,44.6,5539.761904761905,56.61904761904762,94.5
1701597020.0,47.2,6.9,43.7,5417.0,59.476190476190474,97.26464956279219
1701597030.0,47.2,7.0,42.9,5406.809523809524,59.523809523809526,96.0
1701597040.0,47.3,6.9,42.7,5459.952380952381,58.333333333333336,96.1
1701597050.0,47.0,6.8,43.3,5251.380952380952,104.25903760780253,85.8
1701597060.0,47.1,6.7,43.4,5309.476190476191,57.857142857142854,79.8
1701597070.0,47.1,6.7,43.0,5207.523809523809,57.61904761904762,86.9
1701597080.0,46.6,6.6,43.4,5349.619047619048,60.142857142857146,86.8
1701597090.0,46.7,6.7,42.2,5399.190476190476,59.857142857142854,86.9
1701597100.0,47.0,6.9,41.9,5501.523809523809,59.80952380952381,78.9
1701597110.0,47.2,6.8,41.7,5534.857142857143,61.76190476190476,80.1
1701597120.0,47.4,7.0,41.5,5628.285714285715,63.476190476190474,82.6
1701597130.0,47.8,7.1,41.2,5509.238095238095,63.95238095238095,85.6
1701597140.0,47.3,7.0,40.6,5464.0952380952385,63.523809523809526,85.0
1701597150.0,47.4,7.0,41.3,5780.476190476191,63.666666666666664,85.8
1701597160.0,47.3,7.0,41.4,0.0,61.61904761904762,90.3
1701597170.0,47.2,7.0,41.4,5424.9047619047615,60.142857142857146,84.1
1701597180.0,47.2,7.0,41.9,5158.047619047619,101.65342449193999,90.4
1701597190.0,47.5,7.0,40.9,5298.809523809524,60.714285714285715,95.8
1701597200.0,47.0,7.0,41.6,5377.571428571428,61.19047619047619,104.7
1701597210.0,46.6,6.9,41.7,5448.0,60.57142857142857,100.7
1701597220.0,46.1,6.9,42.3,5535.952380952381,62.42857142857143,91.6
1701597230.0,45.9,6.9,63.40784014939582,5596.190476190476,61.23809523809524,90.6
1701597240.0,41.73250451358935,6.8,44.0,5446.809523809524,102.28478215630592,94.8
1701597250.0,46.1,7.0,44.2,5307.238095238095,61.285714285714285,93.9
1701597260.0,46.1,6.9,43.0,5471.571428571428,61.904761904761905,96.6
1701597270.0,46.1,7.1,44.3,0.0,103.03462148820576,95.5
1701597280.0,46.4,7.1,44.9,5713.428571428572,103.45027103794601,87.8
1701597290.0,46.5,7.2,45.6,5518.380952380952,59.333333333333336,86.4
1701597300.0,46.8,7.2,46.4,5604.857142857143,60.80952380952381,87.8
1701597310.0,47.1,7.3,46.0,5494.0952380952385,102.81283454422775,101.47662211177118
1701597320.0,46.6,7.3,64.46311412331342,5300.428571428572,60.19047619047619,94.1
1701597330.0,47.703501577666344,7.2,46.4,5293.238095238095,59.142857142857146,91.6
1701597340.0,46.6,7.2,47.3,5265.238095238095,59.38095238095238,89.6
1701597350.0,47.1,7.3,47.5,5086.428571428572,61.285714285714285,95.5
1701597360.0,46.6,7.3,47.6,5138.714285714285,62.38095238095238,96.5
1701597370.0,47.0,7.4,46.2,5421.571428571428,65.33333333333333,99.6
1701597380.0,47.1,7.3,47.5,5514.9047619047615,65.57142857142857,97.2
1701597390.0,46.8,7.2,47.3,5765.714285714285,65.28571428571429,90.8
1701597400.0,46.8,13.039271434865913,47.9,5712.142857142857,64.57142857142857,87.0
1701597410.0,47.3,7.4,47.1,5656.952380952381,62.19047619047619,78.2
1701597420.0,47.4,7.4,46.8,5670.238095238095,100.0266133133803,74.0
1701597430.0,47.5,7.3,46.6,5544.9047619047615,59.523809523809526,75.0
1701597440.0,48.0,7.4,46.4,5728.619047619048,60.42857142857143,74.6
1701597450.0,47.7,7.5,46.7,5762.952380952381,63.095238095238095,67.1
1701597460.0,47.5,7.3,47.6,5988.9047619047615,63.95238095238095,64.9
1701597470.0,47.4,7.5,47.7,5894.0,104.37960790407814,63.34847475798106
1701597480.0,47.3,7.5,46.6,5892.714285714285,67.47619047619048,75.54019687558319
1701597490.0,47.6,7.5,45.6,0.0,69.95238095238095,73.27739350422914
1701597500.0,47.9,7.5,44.4,6137.523809523809,69.47619047619048,88.6
1701597510.0,47.8,7.5,44.7,6196.428571428572,69.0952380952381,96.6
1701597520.0,47.6,7.5,45.0,6405.571428571428,69.04761904761905,95.4
1701597530.0,47.8,7.4,44.4,6586.809523809524,69.19047619047619,95.3
1701698400.0,47.9,7.5,43.9,6736.190476190476,70.9047619047619,92.9
1701698410.0,55.6177635478452,7.3,43.7,6766.428571428572,69.23809523809524,95.0
1701698420.0,46.00514407526181,7.3,43.4,6669.047619047619,68.33333333333333,93.0
1701698430.0,47.3,7.0,42.9,6514.285714285715,66.71428571428571,97.19453217247643
1701698440.0,47.3,7.0,43.8,6469.761904761905,65.38095238095238,99.6
1701698450.0,47.7,7.0,63.57571493432154,6367.571428571428,66.71428571428571,97.3
1701698460.0,47.8,6.9,43.3,6409.476190476191,66.28571428571429,103.1
1701698470.0,47.4,6.9,43.3,0.0,67.14285714285714,107.6
1701698480.0,46.8,5.39742092659591,44.1,6623.333333333333,67.42857142857143,109.9
1701698490.0,46.9,6.9,43.8,6587.285714285715,68.04761904761905,111.1
1701698500.0,47.0,6.9,43.2,6589.9047619047615,70.66666666666667,110.1
1701698510.0,46.4,6.9,43.2,6681.666666666667,70.80952380952381,111.3
1701698520.0,53.74329253396657,5.10660611872921,43.6,6771.285714285715,68.19047619047619,112.0
1701698530.0,54.45919786283285,6.8,42.8,6471.428571428572,66.33333333333333,114.3
1701698540.0,46.2,6.8,43.9,0.0,63.95238095238095,108.0
1701698550.0,46.0,6.9,44.1,6432.380952380952,61.904761904761905,100.5
1701698560.0,45.6,6.9,44.6,6567.333333333333,61.0,100.5
1701698570.0,45.8,6.9,44.7,6322.380952380952,103.54879016598383,100.8
1701698580.0,36.995155762864314,6.8,44.2,6157.190476190476,59.142857142857146,100.4
1701698590.0,46.0,6.5,44.3,6007.619047619048,60.76190476190476,93.1
1701698600.0,46.1,6.7,44.0,5873.190476190476,60.38095238095238,95.3
1701698610.0,46.1,6.9,43.9,5627.285714285715,59.76190476190476,98.0
1701698620.0,46.7,6.8,44.0,0.0,61.714285714285715,97.8
1701698630.0,46.5,7.0,44.3,0.0,59.80952380952381,95.5
1701698640.0,46.962861655240545,6.9,45.3,5757.9047619047615,60.38095238095238,90.54370029764873
1701698650.0,46.4,6.9,45.8,0.0,58.476190476190474,88.5
1701698660.0,45.8,6.9,46.1,5706.571428571428,58.666666666666664,98.1
1701698670.0,46.0,7.1,47.1,5590.666666666667,61.04761904761905,92.5
1701698680.0,46.1,7.1,46.7,5684.047619047619,61.23809523809524,87.0
1701698690.0,46.3,7.1,46.5,5652.571428571428,63.142857142857146,82.1
1701698700.0,46.3,7.2,46.7,5730.952380952381,63.95238095238095,86.2
1701698710.0,46.4,7.3,46.4,5878.285714285715,62.333333333333336,84.1
1701698720.0,46.6,7.2,46.4,0.0,103.74145763946703,83.3
1701698730.0,46.4,-0.27420529840092733,45.6,5764.238095238095,61.61904761904762,81.5
1701698740.0,46.5,7.5,46.5,5971.476190476191,64.0,79.0
1701698750.0,46.4,7.5,62.04538644860997,6218.761904761905,66.52380952380952,79.3
1701698760.0,46.7,7.4,46.2,0.0,68.76190476190476,77.09340352916374
1701698770.0,46.6,7.3,45.7,6022.380952380952,69.80952380952381,85.3
1701698780.0,46.2,7.2,46.7,6125.714285714285,69.61904761904762,78.8
1701698790.0,46.3,7.3,46.7,6239.523809523809,70.28571428571429,69.4
1701698800.0,46.1,7.4,46.6,6514.761904761905,69.85714285714286,73.0
1701698810.0,46.2,7.3,46.6,6612.190476190476,70.33333333333333,79.6
1701698820.0,46.4,7.1,46.8,6782.190476190476,68.52380952380952,80.0
1701698830.0,45.8,7.3,46.2,6975.666666666667,66.57142857142857,83.33555669957735
1701698840.0,45.8,7.1,46.5,7003.571428571428,68.71428571428571,84.0
1701698850.0,46.2,7.2,45.4,6952.333333333333,69.33333333333333,79.6
1701698860.0,46.0,7.2,44.0,6829.238095238095,70.71428571428571,83.0
1701698870.0,46.4,7.2,44.1,6847.619047619048,71.76190476190476,75.0
1701698880.0,46.3,7.0,43.0,6916.714285714285,69.57142857142857,71.6
1701698890.0,46.4,7.0,43.9,6720.333333333333,70.47619047619048,69.8
1701698900.0,42.47538262637571,6.9,60.49787040701163,6927.809523809524,70.85714285714286,72.5
1701698910.0,47.0,6.9,44.4,7080.761904761905,70.04761904761905,67.5
1701698920.0,47.0,6.8,44.3,6873.238095238095,71.66666666666667,69.0
1701698930.0,46.9,6.8,43.6,6893.333333333333,104.17421703915535,68.3
1701698940.0,46.9,6.7,43.9,7109.285714285715,72.52380952380952,68.7
1701698950.0,47.0,6.5,42.8,7150.190476190476,72.19047619047619,73.0
1701698960.0,47.3,6.3,43.0,7252.714285714285,70.23809523809524,73.7
1701698970.0,47.5,6.2,61.93305247738243,7180.857142857143,68.23809523809524,81.40201403275645
1701698980.0,47.9,6.3,43.1,6956.952380952381,66.9047619047619,76.4
1701698990.0,48.0,6.4,43.4,6874.238095238095,68.47619047619048,75.8
1701699000.0,48.1,6.4,43.0,6840.047619047619,69.23809523809524,77.3
1701699010.0,47.9,6.5,43.8,6858.666666666667,67.61904761904762,73.8
1701699020.0,47.6,6.5,43.7,6731.285714285715,68.76190476190476,65.4
1701699030.0,47.1,6.5,43.9,6790.666666666667,70.42857142857143,70.7
1701699040.0,47.0,6.4,44.2,6753.142857142857,71.33333333333333,68.1
1701699050.0,47.1,6.6,44.7,6521.0952380952385,70.95238095238095,72.3
1701699060.0,46.8,6.5,44.5,6462.0952380952385,71.76190476190476,78.0
1701699070.0,46.5,6.5,45.7,6399.047619047619,72.19047619047619,76.2
1701699080.0,46.0,6.5,44.9,6583.0952380952385,71.33333333333333,76.6
1701699090.0,46.1,6.6,46.0,6619.238095238095,73.28571428571429,80.0
1701699100.0,46.1,6.8,45.2,6770.666666666667,100.18325774125672,81.6
1701699110.0,46.2,6.8,45.2,6567.285714285715,69.19047619047619,80.3
1701699120.0,45.6,-3.0950297310343737,43.9,6593.809523809524,68.47619047619048,89.4
1701699130.0,45.6,6.6,44.3,6784.285714285715,68.9047619047619,87.7
1701699140.0,45.4,6.8,44.6,6427.761904761905,102.36497857559192,97.7
1701699150.0,45.7,6.9,44.5,6378.142857142857,71.33333333333333,104.5
1701699160.0,46.0,6.8,45.0,6188.285714285715,69.04761904761905,102.9
1701699170.0,45.9,6.9,45.3,6062.476190476191,68.0,112.66524330092695
1701699180.0,45.4,7.1,46.5,6190.809523809524,70.71428571428571,98.0
1701699190.0,45.5,7.3,46.4,6415.047619047619,102.67318446706481,92.6
1701699200.0,45.4,7.4,45.4,6355.571428571428,68.0,91.0
1701699210.0,37.84502292020316,7.5,60.20628457716742,6332.619047619048,68.28571428571429,92.7
1701699220.0,45.7,7.4,44.8,6214.571428571428,70.61904761904762,103.3
1701699230.0,46.0,7.5,63.49327649347714,6485.714285714285,69.42857142857143,110.5
1701699240.0,46.3,7.7,45.5,6519.285714285715,68.19047619047619,109.9
1701699250.0,46.4,7.7,45.3,6343.714285714285,69.76190476190476,106.1
1701699260.0,46.4,7.6,44.5,6425.285714285715,70.14285714285714,105.4
1701699270.0,46.4,7.8,45.4,6602.952380952381,100.03440041385232,96.8
1701699280.0,46.7,7.9,44.9,6688.619047619048,100.83405487729952,103.9
1701699290.0,47.3,7.9,44.9,0.0,67.57142857142857,104.1
1701699300.0,47.1,8.0,44.1,6630.190476190476,67.33333333333333,104.5
1701699310.0,47.6,7.9,44.8,6526.857142857143,66.23809523809524,110.5
1701699320.0,42.14825275772502,7.9,60.57909357791657,6722.238095238095,68.47619047619048,115.8
1701699330.0,47.9,7.9,45.9,6499.9047619047615,71.19047619047619,108.7
1701699340.0,47.9,8.0,46.0,6397.0952380952385,67.9047619047619,119.36153286944956
1701699350.0,54.841948301055254,8.1,45.2,6737.333333333333,65.14285714285714,105.6
1701699360.0,47.6,8.69531301840974,45.9,6542.428571428572,62.57142857142857,99.8
1701699370.0,47.1,8.2,45.9,6676.142857142857,64.66666666666667,104.2
1701699380.0,50.19793211682243,8.2,60.44656505075325,6729.666666666667,102.06952281293277,102.7
1701699390.0,47.4,8.2,45.1,6741.285714285715,65.61904761904762,101.6
1701699400.0,47.3,8.2,62.38461014144731,6822.714285714285,64.95238095238095,100.9
1701699410.0,47.0,7.9,44.1,7086.380952380952,66.95238095238095,106.8
1701699420.0,47.4,7.9,44.1,7205.190476190476,65.19047619047619,105.0
1701699430.0,47.2,7.9,44.3,7241.523809523809,65.0952380952381,95.1
1701699440.0,46.8,7.7,43.2,7175.809523809524,66.38095238095238,87.6
1701699450.0,47.1,14.103124585668972,44.3,7021.619047619048,100.886838833603,80.0
1701699460.0,47.2,7.5,44.1,7278.571428571428,64.66666666666667,80.4
1701699470.0,47.6,7.6,43.9,7390.571428571428,65.28571428571429,81.2
1701699480.0,48.1,7.6,43.5,7317.238095238095,65.42857142857143,82.4
1701699490.0,48.3,7.5,43.6,7100.9047619047615,65.38095238095238,74.9
1701699500.0,47.8,7.5,43.6,7109.238095238095,65.9047619047619,81.7
1701699510.0,47.7,7.4,43.3,6993.857142857143,66.0952380952381,86.5
1701699520.0,47.4,-1.2006935655397317,43.2,6889.142857142857,66.33333333333333,79.6
1701699530.0,46.8,7.5,41.9,6566.666666666667,63.285714285714285,78.2
1701699540.0,46.9,7.4,42.2,6498.714285714285,60.857142857142854,75.5
1701699550.0,47.1,7.5,41.9,6599.476190476191,63.42857142857143,67.9
1701699560.0,47.4,7.4,42.2,6290.190476190476,66.42857142857143,67.7
1701699570.0,47.6,7.6,41.0,6262.9047619047615,66.76190476190476,66.3
1701699580.0,48.1,7.6,41.2,6402.619047619048,64.76190476190476,60.5
1701699590.0,48.3,7.6,42.2,6462.666666666667,65.76190476190476,68.1
1701699600.0,47.9,7.5,41.9,6463.285714285715,65.9047619047619,67.7
1701699610.0,47.7,7.5,42.2,6393.714285714285,66.38095238095238,77.7
1701699620.0,48.1,7.7,42.2,6436.190476190476,66.23809523809524,73.8
1701699630.0,48.0,7.7,42.5,6095.476190476191,68.19047619047619,72.8
1701699640.0,47.7,7.8,43.6,5996.714285714285,68.28571428571429,73.8
1701699650.0,48.4432734412851,7.9,44.0,6020.238095238095,66.95238095238095,80.4
1701699660.0,47.3,7.9,43.2,0.0,67.61904761904762,82.0
1701699670.0,52.489688775819346,7.7,43.6,5851.571428571428,68.80952380952381,81.5
1701699680.0,47.4,7.7,44.0,5819.238095238095,66.0,80.2
1701699690.0,47.0,4.171792258599751,43.9,5703.523809523809,65.04761904761905,83.8
1701699700.0,46.9,7.6,60.870239764584824,5714.9047619047615,66.14285714285714,85.4
1701699710.0,46.9,7.5,44.0,5641.857142857143,103.30199385714626,78.3
1701699720.0,47.0,7.4,45.1,5600.190476190476,64.0,76.5
1701699730.0,47.3,7.4,45.4,5670.0,63.714285714285715,82.38267636553695
1701699740.0,47.8,7.3,46.6,5676.190476190476,100.76003922172444,76.6
1701699750.0,53.20065793592366,7.3,46.3,5872.0,64.14285714285714,82.7
1701699760.0,47.1,7.3,46.3,5887.857142857143,63.19047619047619,84.1
1701699770.0,46.9,7.3,46.3,5887.9047619047615,61.476190476190474,85.2
1701699780.0,46.8,7.2,47.2,6091.238095238095,63.19047619047619,92.0
1701699790.0,46.3,7.2,46.9,6057.190476190476,62.666666666666664,92.0
1701699800.0,46.1,7.2,46.9,6072.333333333333,60.523809523809526,91.8
1701699810.0,52.18868616297064,7.3,47.2,5941.714285714285,59.19047619047619,101.3
1701699820.0,45.9,7.2,47.5,5980.761904761905,59.714285714285715,92.0
1701699830.0,46.1,7.0,47.5,5941.428571428572,58.666666666666664,90.15465581615794
1701699840.0,46.0,6.9,46.6,6050.238095238095,58.095238095238095,96.6
1701699850.0,46.2,6.9,45.3,6101.142857142857,55.61904761904762,94.9
1701699860.0,46.3,8.568829642531265,60.37886685347411,5817.285714285715,57.0,95.36167240884456
1701699870.0,45.8,7.1,46.3,6081.047619047619,100.27570191072613,90.0
1701699880.0,45.5,7.1,46.1,5787.952380952381,55.476190476190474,93.6
1701699890.0,45.4,7.0,45.4,5663.0952380952385,55.904761904761905,92.8
1701699900.0,45.7,7.0,45.8,0.0,56.0,90.4
1701699910.0,45.8,7.1,46.1,6069.238095238095,55.476190476190474,103.33666575548831
1701699920.0,46.3,6.9,45.8,0.0,55.23809523809524,96.6
1701699930.0,46.0,7.0,45.6,6430.190476190476,57.0,93.6
1701699940.0,46.0,6.9,44.5,6468.0952380952385,58.80952380952381,97.5
1701699950.0,45.8,7.0,44.2,6750.142857142857,61.285714285714285,100.0
1701699960.0,46.1,7.2,43.9,6567.9047619047615,61.23809523809524,94.7
1701699970.0,46.3,7.2,44.8,6458.809523809524,59.857142857142854,103.9
1701699980.0,46.4,7.0,45.4,6665.571428571428,59.42857142857143,110.5
1701699990.0,46.5,6.9,44.6,6632.952380952381,59.857142857142854,105.7
1701700000.0,47.0,6.9,45.2,6447.857142857143,61.714285714285715,113.7
1701700010.0,47.4,6.9,44.3,6150.285714285715,61.142857142857146,104.8
1701700020.0,47.6,6.8,42.9,6266.9047619047615,60.57142857142857,100.8
1701700030.0,47.5,6.9,43.6,6240.809523809524,62.714285714285715,107.5
1701700040.0,46.9,7.1,43.7,6016.238095238095,63.80952380952381,106.7
1701700050.0,46.8,7.2,44.4,6105.666666666667,62.904761904761905,104.0
1701700060.0,46.7,7.0,44.7,6051.0952380952385,63.23809523809524,112.7
1701700070.0,46.8,6.9,63.38630832292821,6355.619047619048,60.80952380952381,122.2
1701700080.0,47.4,6.8,44.6,6280.619047619048,59.95238095238095,120.1
1701700090.0,48.0,6.7,44.1,6495.666666666667,59.80952380952381,115.2
1701700100.0,47.7,6.8,44.7,6613.666666666667,101.50751577508022,113.8
1701700110.0,47.7,9.391304953977768,44.0,6627.666666666667,62.76190476190476,110.0
1701700120.0,47.4,6.7,43.4,0.0,61.285714285714285,106.9
1701700130.0,47.1,6.8,43.8,6857.142857142857,62.76190476190476,115.7
1701700140.0,57.24549843406296,6.8,63.4953422405229,6545.0952380952385,61.285714285714285,120.4
1701700150.0,47.8,6.7,44.1,6440.666666666667,62.285714285714285,127.6
1701700160.0,47.3,6.6,43.4,6162.190476190476,60.0,130.2
1701700170.0,51.44550817115599,6.3,43.7,6216.619047619048,102.99629130326448,131.4
1701700180.0,47.9,6.2,42.8,6397.333333333333,102.34286588259121,122.2
1701700190.0,57.07716088339663,6.4,42.1,6304.809523809524,61.523809523809526,115.9
1701700200.0,48.0,6.5,42.4,6164.190476190476,61.61904761904762,123.2
1701700210.0,48.0,6.4,42.2,6168.0,59.80952380952381,114.3
1701700220.0,47.8,6.4,42.2,6183.333333333333,62.57142857142857,114.2
1701700230.0,37.94779705106243,6.5,42.6,6271.571428571428,64.0,113.7
1701700240.0,47.9,6.3,41.8,6006.761904761905,63.714285714285715,105.9
1701700250.0,48.4,6.3,42.3,6248.047619047619,63.38095238095238,106.1
1701700260.0,48.1,4.693779724021735,42.2,6193.333333333333,63.0,105.3
1701700270.0,48.0,6.3,42.7,6022.857142857143,100.00053790336008,98.2
1701700280.0,47.9,6.3,41.6,0.0,62.42857142857143,91.2
1701700290.0,47.4,6.3,41.4,5568.666666666667,62.285714285714285,90.7
1701700300.0,47.2,14.55445109046138,42.1,5525.428571428572,61.523809523809526,91.6
1701700310.0,47.6,6.2,41.5,0.0,61.76190476190476,93.4
1701700320.0,47.3,6.1,41.7,5448.285714285715,60.0,108.5921246181089
1701700330.0,47.0,6.2,41.9,5372.857142857143,61.04761904761905,93.3
1701700340.0,46.9,6.1,42.4,5406.619047619048,59.285714285714285,88.5
1701700350.0,46.3,6.3,42.8,5567.238095238095,61.23809523809524,81.5
1701700360.0,54.488158634078665,6.3,41.9,5805.809523809524,60.476190476190474,79.3
1701700370.0,46.6,6.3,42.9,6033.380952380952,59.95238095238095,68.2
